fecha,zona,vel_km_h,vel_m_s,vel_mph,vel_nudos,racha_max_km_h,racha_max_m_s,racha_max_mph,racha_max_nudos,hora_racha,fecha_actualizacion
2018-04-23,zaragoza,6.12,1.7,13.6901,11.8963,18,5,40.2649,34.9892,20:40:00,"2022-01-21 17:44:31"
2018-04-24,acoruna,11.88,3.3,26.5748,23.0929,38.88,10.8,86.9721,75.5767,18:00:00,"2022-01-21 17:41:30"
2018-04-24,albacete,10.08,2.8,22.5483,19.594,39.96,11.1,89.388,77.6761,09:30:00,"2022-01-21 17:44:31"
2018-04-24,almeria,6.84,1.9,15.3006,13.2959,41.04,11.4,91.8039,79.7754,15:30:00,"2022-01-21 17:44:31"
2018-04-24,zaragoza,12.96,3.6,28.9907,25.1922,38.88,10.8,86.9721,75.5767,14:30:00,"2022-01-21 17:44:31"
2018-04-25,acoruna,19.08,5.3,42.6807,37.0886,47.88,13.3,107.105,93.0714,16:00:00,"2022-01-21 17:41:30"
2018-04-25,albacete,11.16,3.1,24.9642,21.6933,33.84,9.4,75.6979,65.7798,14:50:00,"2022-01-21 17:44:31"
2018-04-25,almeria,2.88,0.8,6.44238,5.59828,20.16,5.6,45.0966,39.1879,06:20:00,"2022-01-21 17:44:31"
2018-04-25,zaragoza,16.92,4.7,37.849,32.8899,46.08,12.8,103.078,89.5724,19:20:00,"2022-01-21 17:44:31"
2018-04-26,acoruna,16.92,4.7,37.849,32.8899,45,12.5,100.662,87.4731,06:00:00,"2022-01-21 17:41:30"
2018-04-26,albacete,11.16,3.1,24.9642,21.6933,29.16,8.1,65.2291,56.6826,12:00:00,"2022-01-21 17:44:31"
2018-04-26,almeria,5.04,1.4,11.2742,9.79698,23.04,6.4,51.539,44.7862,10:20:00,"2022-01-21 17:44:31"
2018-04-26,zaragoza,9,2.5,20.1324,17.4946,33.12,9.2,74.0873,64.3802,16:00:00,"2022-01-21 17:44:31"
2018-04-27,acoruna,2.88,0.8,6.44238,5.59828,20.88,5.8,46.7072,40.5875,01:50:00,"2022-01-21 17:41:30"
2018-04-27,albacete,7.92,2.2,17.7165,15.3953,29.88,8.3,66.8397,58.0821,09:40:00,"2022-01-21 17:44:31"
2018-04-27,almeria,10.08,2.8,22.5483,19.594,36,10,80.5297,69.9785,13:30:00,"2022-01-21 17:44:31"
2018-04-27,zaragoza,7.92,2.2,17.7165,15.3953,37.08,10.3,82.9456,72.0778,17:30:00,"2022-01-21 17:44:31"
2018-04-28,acoruna,7.92,2.2,17.7165,15.3953,33.12,9.2,74.0873,64.3802,16:00:00,"2022-01-21 17:41:30"
2018-04-28,albacete,7.92,2.2,17.7165,15.3953,33.12,9.2,74.0873,64.3802,13:50:00,"2022-01-21 17:44:31"
2018-04-28,almeria,9,2.5,20.1324,17.4946,56.16,15.6,125.626,109.166,13:40:00,"2022-01-21 17:44:31"
2018-04-28,zaragoza,14.04,3.9,31.4066,27.2916,50.04,13.9,111.936,97.2701,13:40:00,"2022-01-21 17:44:31"
2018-04-29,acoruna,3.96,1.1,8.85827,7.69763,39.96,11.1,89.388,77.6761,11:10:00,"2022-01-21 17:41:30"
2018-04-29,albacete,25.92,7.2,57.9814,50.3845,60.12,16.7,134.485,116.864,10:30:00,"2022-01-21 17:44:31"
2018-04-29,almeria,11.88,3.3,26.5748,23.0929,38.88,10.8,86.9721,75.5767,14:10:00,"2022-01-21 17:44:31"
2018-04-29,zaragoza,14.04,3.9,31.4066,27.2916,56.88,15.8,127.237,110.566,NULL,"2022-01-21 17:44:31"
2018-04-30,acoruna,9,2.5,20.1324,17.4946,32.04,8.9,71.6714,62.2808,15:30:00,"2022-01-21 17:41:30"
2018-04-30,albacete,6.84,1.9,15.3006,13.2959,42.12,11.7,94.2198,81.8748,19:00:00,"2022-01-21 17:44:31"
2018-04-30,almeria,6.84,1.9,15.3006,13.2959,27,7.5,60.3973,52.4838,18:00:00,"2022-01-21 17:44:31"
2018-04-30,zaragoza,10.08,2.8,22.5483,19.594,34.92,9.7,78.1138,67.8791,12:30:00,"2022-01-21 17:44:31"
2018-05-01,acoruna,2.88,0.8,6.44238,5.59828,64.08,17.8,143.343,124.562,01:00:00,"2022-01-21 17:41:30"
2018-05-01,albacete,15.12,4.2,33.8225,29.391,33.12,9.2,74.0873,64.3802,12:30:00,"2022-01-21 17:44:31"
2018-05-01,almeria,5.04,1.4,11.2742,9.79698,30.96,8.6,69.2555,60.1815,09:00:00,"2022-01-21 17:44:31"
2018-05-01,zaragoza,16.92,4.7,37.849,32.8899,52.92,14.7,118.379,102.868,12:20:00,"2022-01-21 17:44:31"
2018-05-02,acoruna,16.92,4.7,37.849,32.8899,69.12,19.2,154.617,134.359,13:40:00,"2022-01-21 17:41:30"
2018-05-02,albacete,3.96,1.1,8.85827,7.69763,21.96,6.1,49.1231,42.6869,23:30:00,"2022-01-21 17:44:31"
2018-05-02,almeria,5.04,1.4,11.2742,9.79698,20.88,5.8,46.7072,40.5875,14:20:00,"2022-01-21 17:44:31"
2018-05-02,zaragoza,11.88,3.3,26.5748,23.0929,32.04,8.9,71.6714,62.2808,15:40:00,"2022-01-21 17:44:31"
2018-05-03,acoruna,6.12,1.7,13.6901,11.8963,38.88,10.8,86.9721,75.5767,23:59:00,"2022-01-21 17:41:30"
2018-05-03,albacete,15.84,4.4,35.4331,30.7905,63,17.5,140.927,122.462,23:00:00,"2022-01-21 17:44:31"
2018-05-03,almeria,9,2.5,20.1324,17.4946,47.88,13.3,107.105,93.0714,15:00:00,"2022-01-21 17:44:31"
2018-05-03,leon,14.04,3.9,31.4066,27.2916,48.96,13.6,109.52,95.1707,06:40:00,"2022-01-21 17:44:31"
2018-05-03,zaragoza,14.04,3.9,31.4066,27.2916,54,15,120.795,104.968,17:10:00,"2022-01-21 17:44:31"
2018-05-04,acoruna,9,2.5,20.1324,17.4946,41.04,11.4,91.8039,79.7754,15:20:00,"2022-01-21 17:41:30"
2018-05-04,albacete,11.16,3.1,24.9642,21.6933,30.96,8.6,69.2555,60.1815,18:10:00,"2022-01-21 17:44:31"
2018-05-04,almeria,14.04,3.9,31.4066,27.2916,47.88,13.3,107.105,93.0714,09:20:00,"2022-01-21 17:44:31"
2018-05-05,acoruna,10.08,2.8,22.5483,19.594,32.04,8.9,71.6714,62.2808,10:20:00,"2022-01-21 17:41:30"
2018-05-05,albacete,3.96,1.1,8.85827,7.69763,43.92,12.2,98.2462,85.3737,16:20:00,"2022-01-21 17:44:31"
2018-05-05,almeria,6.12,1.7,13.6901,11.8963,28.08,7.8,62.8132,54.5832,14:50:00,"2022-01-21 17:44:31"
2018-05-05,zaragoza,11.16,3.1,24.9642,21.6933,39.96,11.1,89.388,77.6761,17:20:00,"2022-01-21 17:44:31"
2018-05-06,acoruna,2.88,0.8,6.44238,5.59828,20.88,5.8,46.7072,40.5875,13:30:00,"2022-01-21 17:41:30"
2018-05-06,albacete,10.08,2.8,22.5483,19.594,27,7.5,60.3973,52.4838,00:10:00,"2022-01-21 17:44:31"
2018-05-06,almeria,6.84,1.9,15.3006,13.2959,27,7.5,60.3973,52.4838,01:20:00,"2022-01-21 17:44:31"
2018-05-06,leon,10.08,2.8,22.5483,19.594,30.96,8.6,69.2555,60.1815,16:00:00,"2022-01-21 17:44:31"
2018-05-06,zaragoza,9,2.5,20.1324,17.4946,37.08,10.3,82.9456,72.0778,18:20:00,"2022-01-21 17:44:31"
2018-05-07,acoruna,2.16,0.6,4.83178,4.19871,14.04,3.9,31.4066,27.2916,14:40:00,"2022-01-21 17:41:30"
2018-05-07,albacete,11.16,3.1,24.9642,21.6933,43.92,12.2,98.2462,85.3737,00:10:00,"2022-01-21 17:44:31"
2018-05-07,almeria,9,2.5,20.1324,17.4946,37.08,10.3,82.9456,72.0778,16:10:00,"2022-01-21 17:44:31"
2018-05-07,zaragoza,9,2.5,20.1324,17.4946,39.96,11.1,89.388,77.6761,20:50:00,"2022-01-21 17:44:31"
2018-05-08,acoruna,6.84,1.9,15.3006,13.2959,27,7.5,60.3973,52.4838,08:00:00,"2022-01-21 17:41:30"
2018-05-08,albacete,7.92,2.2,17.7165,15.3953,32.04,8.9,71.6714,62.2808,17:40:00,"2022-01-21 17:44:31"
2018-05-08,almeria,11.16,3.1,24.9642,21.6933,38.88,10.8,86.9721,75.5767,14:30:00,"2022-01-21 17:44:31"
2018-05-08,zaragoza,10.08,2.8,22.5483,19.594,37.08,10.3,82.9456,72.0778,17:20:00,"2022-01-21 17:44:31"
2018-05-09,acoruna,12.96,3.6,28.9907,25.1922,42.12,11.7,94.2198,81.8748,08:50:00,"2022-01-21 17:41:30"
2018-05-09,albacete,6.84,1.9,15.3006,13.2959,28.08,7.8,62.8132,54.5832,23:59:00,"2022-01-21 17:44:31"
2018-05-09,almeria,5.04,1.4,11.2742,9.79698,37.08,10.3,82.9456,72.0778,14:30:00,"2022-01-21 17:44:31"
2018-05-09,zaragoza,7.92,2.2,17.7165,15.3953,43.92,12.2,98.2462,85.3737,19:50:00,"2022-01-21 17:44:31"
2018-05-10,acoruna,7.92,2.2,17.7165,15.3953,24.12,6.7,53.9549,46.8856,13:50:00,"2022-01-21 17:41:30"
2018-05-10,albacete,6.12,1.7,13.6901,11.8963,20.88,5.8,46.7072,40.5875,13:20:00,"2022-01-21 17:44:31"
2018-05-10,almeria,9,2.5,20.1324,17.4946,32.04,8.9,71.6714,62.2808,12:40:00,"2022-01-21 17:44:31"
2018-05-10,zaragoza,6.12,1.7,13.6901,11.8963,30.96,8.6,69.2555,60.1815,15:20:00,"2022-01-21 17:44:31"
2018-05-11,acoruna,2.16,0.6,4.83178,4.19871,24.12,6.7,53.9549,46.8856,12:30:00,"2022-01-21 17:41:30"
2018-05-11,albacete,3.96,1.1,8.85827,7.69763,48.96,13.6,109.52,95.1707,09:10:00,"2022-01-21 17:44:31"
2018-05-11,almeria,7.92,2.2,17.7165,15.3953,28.08,7.8,62.8132,54.5832,18:10:00,"2022-01-21 17:44:31"
2018-05-11,zaragoza,7.92,2.2,17.7165,15.3953,29.88,8.3,66.8397,58.0821,13:20:00,"2022-01-21 17:44:31"
2018-05-12,acoruna,5.04,1.4,11.2742,9.79698,30.96,8.6,69.2555,60.1815,13:50:00,"2022-01-21 17:41:30"
2018-05-12,albacete,3.96,1.1,8.85827,7.69763,30.96,8.6,69.2555,60.1815,23:00:00,"2022-01-21 17:44:31"
2018-05-12,almeria,2.88,0.8,6.44238,5.59828,20.88,5.8,46.7072,40.5875,23:50:00,"2022-01-21 17:44:31"
2018-05-12,leon,11.88,3.3,26.5748,23.0929,46.08,12.8,103.078,89.5724,11:10:00,"2022-01-21 17:44:31"
2018-05-12,zaragoza,2.88,0.8,6.44238,5.59828,16.92,4.7,37.849,32.8899,18:50:00,"2022-01-21 17:44:31"
2018-05-13,acoruna,3.96,1.1,8.85827,7.69763,24.84,6.9,55.5655,48.2851,12:50:00,"2022-01-21 17:41:30"
2018-05-13,albacete,15.84,4.4,35.4331,30.7905,42.84,11.9,95.8304,83.2744,09:40:00,"2022-01-21 17:44:31"
2018-05-13,almeria,7.92,2.2,17.7165,15.3953,24.84,6.9,55.5655,48.2851,16:00:00,"2022-01-21 17:44:31"
2018-05-13,zaragoza,11.16,3.1,24.9642,21.6933,43.92,12.2,98.2462,85.3737,15:50:00,"2022-01-21 17:44:31"
2018-05-14,acoruna,9,2.5,20.1324,17.4946,30.96,8.6,69.2555,60.1815,12:40:00,"2022-01-21 17:41:30"
2018-05-14,albacete,15.12,4.2,33.8225,29.391,37.08,10.3,82.9456,72.0778,14:40:00,"2022-01-21 17:44:31"
2018-05-14,almeria,9,2.5,20.1324,17.4946,36,10,80.5297,69.9785,15:00:00,"2022-01-21 17:44:31"
2018-05-14,zaragoza,15.12,4.2,33.8225,29.391,43.92,12.2,98.2462,85.3737,13:30:00,"2022-01-21 17:44:31"
2018-05-15,acoruna,18,5,40.2649,34.9892,47.88,13.3,107.105,93.0714,15:10:00,"2022-01-21 17:41:30"
2018-05-15,albacete,11.16,3.1,24.9642,21.6933,25.92,7.2,57.9814,50.3845,17:20:00,"2022-01-21 17:44:31"
2018-05-15,almeria,9,2.5,20.1324,17.4946,34.92,9.7,78.1138,67.8791,17:10:00,"2022-01-21 17:44:31"
2018-05-15,zaragoza,15.84,4.4,35.4331,30.7905,48.96,13.6,109.52,95.1707,11:50:00,"2022-01-21 17:44:31"
2018-05-16,acoruna,20.88,5.8,46.7072,40.5875,51.84,14.4,115.963,100.769,07:50:00,"2022-01-21 17:41:30"
2018-05-16,albacete,10.08,2.8,22.5483,19.594,30.96,8.6,69.2555,60.1815,16:20:00,"2022-01-21 17:44:31"
2018-05-16,almeria,6.84,1.9,15.3006,13.2959,32.04,8.9,71.6714,62.2808,09:30:00,"2022-01-21 17:44:31"
2018-05-16,leon,15.12,4.2,33.8225,29.391,30.96,8.6,69.2555,60.1815,11:50:00,"2022-01-21 17:44:31"
2018-05-16,zaragoza,14.04,3.9,31.4066,27.2916,39.96,11.1,89.388,77.6761,15:40:00,"2022-01-21 17:44:31"
2018-05-17,acoruna,16.92,4.7,37.849,32.8899,48.96,13.6,109.52,95.1707,16:00:00,"2022-01-21 17:41:30"
2018-05-17,albacete,10.08,2.8,22.5483,19.594,33.84,9.4,75.6979,65.7798,13:40:00,"2022-01-21 17:44:31"
2018-05-17,almeria,6.12,1.7,13.6901,11.8963,29.88,8.3,66.8397,58.0821,14:30:00,"2022-01-21 17:44:31"
2018-05-17,leon,11.16,3.1,24.9642,21.6933,30.96,8.6,69.2555,60.1815,15:10:00,"2022-01-21 17:44:31"
2018-05-17,zaragoza,12.96,3.6,28.9907,25.1922,46.08,12.8,103.078,89.5724,16:00:00,"2022-01-21 17:44:31"
2018-05-18,acoruna,11.88,3.3,26.5748,23.0929,42.84,11.9,95.8304,83.2744,08:50:00,"2022-01-21 17:41:30"
2018-05-18,albacete,6.12,1.7,13.6901,11.8963,33.12,9.2,74.0873,64.3802,18:20:00,"2022-01-21 17:44:31"
2018-05-18,almeria,6.84,1.9,15.3006,13.2959,33.84,9.4,75.6979,65.7798,12:00:00,"2022-01-21 17:44:31"
2018-05-18,leon,15.12,4.2,33.8225,29.391,28.08,7.8,62.8132,54.5832,11:20:00,"2022-01-21 17:44:31"
2018-05-18,zaragoza,6.12,1.7,13.6901,11.8963,24.12,6.7,53.9549,46.8856,14:00:00,"2022-01-21 17:44:31"
2018-05-19,acoruna,6.12,1.7,13.6901,11.8963,27,7.5,60.3973,52.4838,17:50:00,"2022-01-21 17:41:30"
2018-05-19,albacete,9,2.5,20.1324,17.4946,36,10,80.5297,69.9785,17:30:00,"2022-01-21 17:44:31"
2018-05-19,almeria,9,2.5,20.1324,17.4946,33.84,9.4,75.6979,65.7798,15:10:00,"2022-01-21 17:44:31"
2018-05-19,leon,10.08,2.8,22.5483,19.594,32.04,8.9,71.6714,62.2808,19:10:00,"2022-01-21 17:44:31"
2018-05-19,zaragoza,6.12,1.7,13.6901,11.8963,34.92,9.7,78.1138,67.8791,13:30:00,"2022-01-21 17:44:31"
2018-05-20,acoruna,10.08,2.8,22.5483,19.594,28.08,7.8,62.8132,54.5832,06:50:00,"2022-01-21 17:41:30"
2018-05-20,albacete,7.92,2.2,17.7165,15.3953,29.88,8.3,66.8397,58.0821,16:00:00,"2022-01-21 17:44:31"
2018-05-20,almeria,6.84,1.9,15.3006,13.2959,34.92,9.7,78.1138,67.8791,12:10:00,"2022-01-21 17:44:31"
2018-05-20,leon,11.16,3.1,24.9642,21.6933,29.88,8.3,66.8397,58.0821,16:00:00,"2022-01-21 17:44:31"
2018-05-20,zaragoza,6.84,1.9,15.3006,13.2959,36,10,80.5297,69.9785,13:30:00,"2022-01-21 17:44:31"
2018-05-21,acoruna,9,2.5,20.1324,17.4946,28.08,7.8,62.8132,54.5832,13:30:00,"2022-01-21 17:41:30"
2018-05-21,albacete,7.92,2.2,17.7165,15.3953,34.92,9.7,78.1138,67.8791,17:10:00,"2022-01-21 17:44:31"
2018-05-21,leon,6.12,1.7,13.6901,11.8963,30.96,8.6,69.2555,60.1815,11:20:00,"2022-01-21 17:44:31"
2018-05-21,zaragoza,9,2.5,20.1324,17.4946,75.96,21.1,169.918,147.655,14:10:00,"2022-01-21 17:44:31"
2018-05-22,acoruna,6.84,1.9,15.3006,13.2959,29.88,8.3,66.8397,58.0821,15:30:00,"2022-01-21 17:41:30"
2018-05-22,albacete,7.92,2.2,17.7165,15.3953,28.08,7.8,62.8132,54.5832,13:50:00,"2022-01-21 17:44:31"
2018-05-22,almeria,9,2.5,20.1324,17.4946,30.96,8.6,69.2555,60.1815,14:00:00,"2022-01-21 17:44:31"
2018-05-22,leon,12.96,3.6,28.9907,25.1922,33.12,9.2,74.0873,64.3802,17:00:00,"2022-01-21 17:44:31"
2018-05-22,zaragoza,6.12,1.7,13.6901,11.8963,42.84,11.9,95.8304,83.2744,14:20:00,"2022-01-21 17:44:31"
2018-05-23,acoruna,7.92,2.2,17.7165,15.3953,23.04,6.4,51.539,44.7862,13:30:00,"2022-01-21 17:41:30"
2018-05-23,albacete,9,2.5,20.1324,17.4946,29.88,8.3,66.8397,58.0821,12:20:00,"2022-01-21 17:44:31"
2018-05-23,almeria,6.12,1.7,13.6901,11.8963,32.04,8.9,71.6714,62.2808,15:10:00,"2022-01-21 17:44:31"
2018-05-23,leon,10.08,2.8,22.5483,19.594,29.16,8.1,65.2291,56.6826,14:30:00,"2022-01-21 17:44:31"
2018-05-23,zaragoza,11.16,3.1,24.9642,21.6933,42.12,11.7,94.2198,81.8748,15:50:00,"2022-01-21 17:44:31"
2018-05-24,acoruna,11.16,3.1,24.9642,21.6933,36,10,80.5297,69.9785,15:20:00,"2022-01-21 17:41:30"
2018-05-24,albacete,6.84,1.9,15.3006,13.2959,33.84,9.4,75.6979,65.7798,13:40:00,"2022-01-21 17:44:31"
2018-05-24,almeria,12.96,3.6,28.9907,25.1922,51.12,14.2,114.352,99.3694,10:10:00,"2022-01-21 17:44:31"
2018-05-24,leon,6.12,1.7,13.6901,11.8963,34.92,9.7,78.1138,67.8791,16:20:00,"2022-01-21 17:44:31"
2018-05-24,zaragoza,14.04,3.9,31.4066,27.2916,38.88,10.8,86.9721,75.5767,18:50:00,"2022-01-21 17:44:31"
2018-05-25,acoruna,10.08,2.8,22.5483,19.594,37.08,10.3,82.9456,72.0778,06:10:00,"2022-01-21 17:41:30"
2018-05-25,albacete,12.96,3.6,28.9907,25.1922,32.04,8.9,71.6714,62.2808,19:50:00,"2022-01-21 17:44:31"
2018-05-25,almeria,7.92,2.2,17.7165,15.3953,37.08,10.3,82.9456,72.0778,15:00:00,"2022-01-21 17:44:31"
2018-05-25,leon,6.12,1.7,13.6901,11.8963,38.16,10.6,85.3615,74.1772,12:10:00,"2022-01-21 17:44:31"
2018-05-25,zaragoza,7.92,2.2,17.7165,15.3953,41.04,11.4,91.8039,79.7754,12:20:00,"2022-01-21 17:44:31"
2018-05-26,acoruna,10.08,2.8,22.5483,19.594,30.96,8.6,69.2555,60.1815,11:20:00,"2022-01-21 17:41:30"
2018-05-26,albacete,6.84,1.9,15.3006,13.2959,27,7.5,60.3973,52.4838,16:50:00,"2022-01-21 17:44:31"
2018-05-26,almeria,10.08,2.8,22.5483,19.594,38.88,10.8,86.9721,75.5767,14:00:00,"2022-01-21 17:44:31"
2018-05-26,leon,7.92,2.2,17.7165,15.3953,34.92,9.7,78.1138,67.8791,12:20:00,"2022-01-21 17:44:31"
2018-05-26,zaragoza,9,2.5,20.1324,17.4946,29.16,8.1,65.2291,56.6826,18:40:00,"2022-01-21 17:44:31"
2018-05-27,acoruna,5.04,1.4,11.2742,9.79698,24.12,6.7,53.9549,46.8856,18:20:00,"2022-01-21 17:41:30"
2018-05-27,albacete,11.16,3.1,24.9642,21.6933,51.12,14.2,114.352,99.3694,13:40:00,"2022-01-21 17:44:31"
2018-05-27,almeria,5.04,1.4,11.2742,9.79698,21.96,6.1,49.1231,42.6869,15:50:00,"2022-01-21 17:44:31"
2018-05-27,leon,9,2.5,20.1324,17.4946,29.16,8.1,65.2291,56.6826,09:50:00,"2022-01-21 17:44:31"
2018-05-27,zaragoza,6.12,1.7,13.6901,11.8963,39.96,11.1,89.388,77.6761,17:10:00,"2022-01-21 17:44:31"
2018-05-28,acoruna,3.96,1.1,8.85827,7.69763,21.96,6.1,49.1231,42.6869,16:10:00,"2022-01-21 17:41:30"
2018-05-28,albacete,6.12,1.7,13.6901,11.8963,25.92,7.2,57.9814,50.3845,17:00:00,"2022-01-21 17:44:31"
2018-05-28,almeria,7.92,2.2,17.7165,15.3953,25.92,7.2,57.9814,50.3845,14:30:00,"2022-01-21 17:44:31"
2018-05-28,leon,11.88,3.3,26.5748,23.0929,27,7.5,60.3973,52.4838,13:40:00,"2022-01-21 17:44:31"
2018-05-28,zaragoza,10.08,2.8,22.5483,19.594,32.04,8.9,71.6714,62.2808,16:10:00,"2022-01-21 17:44:31"
2018-05-29,acoruna,3.96,1.1,8.85827,7.69763,24.84,6.9,55.5655,48.2851,14:20:00,"2022-01-21 17:41:30"
2018-05-29,albacete,6.84,1.9,15.3006,13.2959,36,10,80.5297,69.9785,14:40:00,"2022-01-21 17:44:31"
2018-05-29,almeria,9,2.5,20.1324,17.4946,34.92,9.7,78.1138,67.8791,12:20:00,"2022-01-21 17:44:31"
2018-05-29,leon,6.84,1.9,15.3006,13.2959,25.92,7.2,57.9814,50.3845,09:40:00,"2022-01-21 17:44:31"
2018-05-29,zaragoza,7.92,2.2,17.7165,15.3953,33.84,9.4,75.6979,65.7798,15:40:00,"2022-01-21 17:44:31"
2018-05-30,acoruna,5.04,1.4,11.2742,9.79698,27,7.5,60.3973,52.4838,13:40:00,"2022-01-21 17:41:30"
2018-05-30,albacete,9,2.5,20.1324,17.4946,29.88,8.3,66.8397,58.0821,17:40:00,"2022-01-21 17:44:31"
2018-05-30,almeria,7.92,2.2,17.7165,15.3953,29.16,8.1,65.2291,56.6826,09:30:00,"2022-01-21 17:44:31"
2018-05-30,leon,9,2.5,20.1324,17.4946,25.92,7.2,57.9814,50.3845,13:20:00,"2022-01-21 17:44:31"
2018-05-30,zaragoza,7.92,2.2,17.7165,15.3953,30.96,8.6,69.2555,60.1815,15:10:00,"2022-01-21 17:44:31"
2018-05-31,acoruna,6.84,1.9,15.3006,13.2959,29.16,8.1,65.2291,56.6826,14:00:00,"2022-01-21 17:41:30"
2018-05-31,albacete,7.92,2.2,17.7165,15.3953,25.92,7.2,57.9814,50.3845,18:40:00,"2022-01-21 17:44:31"
2018-05-31,almeria,10.08,2.8,22.5483,19.594,33.84,9.4,75.6979,65.7798,NULL,"2022-01-21 17:44:31"
2018-05-31,leon,7.92,2.2,17.7165,15.3953,29.16,8.1,65.2291,56.6826,10:00:00,"2022-01-21 17:44:31"
2018-05-31,zaragoza,2.88,0.8,6.44238,5.59828,37.08,10.3,82.9456,72.0778,16:30:00,"2022-01-21 17:44:31"
2018-06-01,acoruna,11.88,3.3,26.5748,23.0929,25.92,7.2,57.9814,50.3845,07:00:00,"2022-01-21 17:41:30"
2018-06-01,albacete,6.84,1.9,15.3006,13.2959,33.12,9.2,74.0873,64.3802,16:30:00,"2022-01-21 17:44:31"
2018-06-01,almeria,12.96,3.6,28.9907,25.1922,51.84,14.4,115.963,100.769,06:20:00,"2022-01-21 17:44:31"
2018-06-01,zaragoza,11.88,3.3,26.5748,23.0929,39.96,11.1,89.388,77.6761,NULL,"2022-01-21 17:44:31"
2018-06-02,acoruna,6.12,1.7,13.6901,11.8963,30.96,8.6,69.2555,60.1815,14:40:00,"2022-01-21 17:41:30"
2018-06-02,albacete,23.04,6.4,51.539,44.7862,43.92,12.2,98.2462,85.3737,20:10:00,"2022-01-21 17:44:31"
2018-06-02,almeria,9,2.5,20.1324,17.4946,37.08,10.3,82.9456,72.0778,19:30:00,"2022-01-21 17:44:31"
2018-06-02,zaragoza,15.12,4.2,33.8225,29.391,38.16,10.6,85.3615,74.1772,05:00:00,"2022-01-21 17:44:31"
2018-06-03,acoruna,5.04,1.4,11.2742,9.79698,46.08,12.8,103.078,89.5724,00:30:00,"2022-01-21 17:41:30"
2018-06-03,albacete,19.08,5.3,42.6807,37.0886,70.92,19.7,158.644,137.858,04:10:00,"2022-01-21 17:44:31"
2018-06-03,almeria,10.08,2.8,22.5483,19.594,41.04,11.4,91.8039,79.7754,04:30:00,"2022-01-21 17:44:31"
2018-06-03,leon,15.12,4.2,33.8225,29.391,60.12,16.7,134.485,116.864,19:00:00,"2022-01-21 17:44:31"
2018-06-03,zaragoza,19.08,5.3,42.6807,37.0886,66.96,18.6,149.785,130.16,14:50:00,"2022-01-21 17:44:31"
2018-06-04,acoruna,6.12,1.7,13.6901,11.8963,48.96,13.6,109.52,95.1707,03:30:00,"2022-01-21 17:41:30"
2018-06-04,albacete,6.12,1.7,13.6901,11.8963,33.84,9.4,75.6979,65.7798,15:20:00,"2022-01-21 17:44:31"
2018-06-04,almeria,15.12,4.2,33.8225,29.391,43.92,12.2,98.2462,85.3737,15:00:00,"2022-01-21 17:44:31"
2018-06-04,zaragoza,6.84,1.9,15.3006,13.2959,24.84,6.9,55.5655,48.2851,21:20:00,"2022-01-21 17:44:31"
2018-06-05,acoruna,9,2.5,20.1324,17.4946,25.92,7.2,57.9814,50.3845,05:40:00,"2022-01-21 17:41:30"
2018-06-05,albacete,7.92,2.2,17.7165,15.3953,30.96,8.6,69.2555,60.1815,15:20:00,"2022-01-21 17:44:31"
2018-06-05,almeria,7.92,2.2,17.7165,15.3953,37.08,10.3,82.9456,72.0778,13:50:00,"2022-01-21 17:44:31"
2018-06-05,zaragoza,10.08,2.8,22.5483,19.594,33.12,9.2,74.0873,64.3802,14:00:00,"2022-01-21 17:44:31"
2018-06-06,acoruna,1.08,0.3,2.41589,2.09935,23.04,6.4,51.539,44.7862,20:20:00,"2022-01-21 17:41:30"
2018-06-06,albacete,11.88,3.3,26.5748,23.0929,41.04,11.4,91.8039,79.7754,13:50:00,"2022-01-21 17:44:31"
2018-06-06,almeria,9,2.5,20.1324,17.4946,48.96,13.6,109.52,95.1707,16:10:00,"2022-01-21 17:44:31"
2018-06-06,leon,12.96,3.6,28.9907,25.1922,30.96,8.6,69.2555,60.1815,17:40:00,"2022-01-21 17:44:31"
2018-06-06,zaragoza,3.96,1.1,8.85827,7.69763,27,7.5,60.3973,52.4838,12:30:00,"2022-01-21 17:44:31"
2018-06-07,acoruna,6.84,1.9,15.3006,13.2959,20.16,5.6,45.0966,39.1879,07:40:00,"2022-01-21 17:41:30"
2018-06-07,albacete,6.12,1.7,13.6901,11.8963,33.84,9.4,75.6979,65.7798,14:10:00,"2022-01-21 17:44:31"
2018-06-07,almeria,11.88,3.3,26.5748,23.0929,42.84,11.9,95.8304,83.2744,12:10:00,"2022-01-21 17:44:31"
2018-06-07,zaragoza,11.88,3.3,26.5748,23.0929,38.16,10.6,85.3615,74.1772,17:10:00,"2022-01-21 17:44:31"
2018-06-08,acoruna,9,2.5,20.1324,17.4946,41.04,11.4,91.8039,79.7754,16:00:00,"2022-01-21 17:41:30"
2018-06-08,albacete,6.12,1.7,13.6901,11.8963,33.84,9.4,75.6979,65.7798,16:50:00,"2022-01-21 17:44:31"
2018-06-08,almeria,6.84,1.9,15.3006,13.2959,48.96,13.6,109.52,95.1707,15:50:00,"2022-01-21 17:44:31"
2018-06-08,zaragoza,10.08,2.8,22.5483,19.594,36,10,80.5297,69.9785,17:30:00,"2022-01-21 17:44:31"
2018-06-09,acoruna,21.96,6.1,49.1231,42.6869,50.04,13.9,111.936,97.2701,14:20:00,"2022-01-21 17:41:30"
2018-06-09,albacete,6.84,1.9,15.3006,13.2959,29.16,8.1,65.2291,56.6826,00:10:00,"2022-01-21 17:44:31"
